API NUMBER,Lat_Wellhead,Lon_Wellhead,Top_Perfs_MD,Lat_length,Fluid,Proppant,Max_Gas,Proppant_per_Ft,Fluid_per_Ft,Max_Gas_per_Ft
3.02911E+12,35.3161,-92.711,5876,4604,144163,3898205,578253,846.699609,31.3125543,125.5979583
3.02911E+12,35.4294,-92.5797,4635,4373,92068,3141000,595238,718.2712097,21.05373885,136.1166247
3.02911E+12,35.3852,-92.5538,5146,4911,122032,4702811,756178,957.6076156,24.84870698,153.9763796
3.0291E+12,35.3845,-92.5893,4224,3043,45663,1690781,566994,555.6296418,15.00591522,186.3273086
3.02911E+12,35.3406,-92.5064,5017,5267,103666,4732216,548355,898.4651604,19.68217201,104.1114486
3.02911E+12,35.2572,-92.6585,6401,4083,96250,3916171,552536,959.1405829,23.57335293,135.3259858
3.02911E+12,35.3823,-92.4909,4640,5824,131776,4715465,608412,809.660886,22.62637363,104.4663462
3.02911E+12,35.3929,-92.5164,4440,6393,139456,5063855,768544,792.0936962,21.81385891,120.2164868
3.02911E+12,35.3856,-92.5728,4073,6006,154733,7597424,451368,1264.972361,25.76307026,75.15284715
3.0291E+12,35.3609,-92.5918,4330,3526,64657,3097387,623605,878.4421441,18.3372093,176.8590471
3.02911E+12,35.3134,-92.5764,6218,4160,129382,3598180,665280,864.9471154,31.10144231,159.9230769
3.02911E+12,35.2887,-92.8028,5799,2822,58136,3305160,256879,1171.211906,20.6009922,91.02728561
3.0451E+12,35.3658,-92.3927,4559,4781,141174,3958383,641979,827.940389,29.52813219,134.2771387
3.14111E+12,35.5323,-92.5183,2920,2962,85460,2748160,351888,927.8055368,28.85212694,118.8008103
3.14111E+12,35.4447,-92.4642,4027,6085,140786,4889387,905189,803.5147083,23.13656532,148.7574363
3.14112E+12,35.4731,-92.5704,2959,4326,87166,3137987,530199,725.3784096,20.14932963,122.5610264
3.14112E+12,35.5171,-92.482,2774,5852,130417,4301753,698573,735.09108,22.28588517,119.3733766
3.14112E+12,35.5227,-92.2529,3108,4663,94452,3916655,559686,839.9431696,20.25562942,120.0270212
3.1411E+12,35.466,-92.327,3830,3946,78928,3208984,369181,813.2245312,20.00202737,93.55828687
3.1411E+12,35.6348,-92.3067,2014,2160,35136.7619,1667630,245462,772.0509259,16.2670194,113.6398148
3.14111E+12,35.5525,-92.4629,2318,5122,136289,4445592,764816,867.9406482,26.60855135,149.319797
3.0291E+12,35.2591,-92.6926,6707,3847,121300,3720750,596702,967.1822199,31.53106317,155.1083962
3.02911E+12,35.305,-92.8201,5191,3651,114974,3257700,550848,892.2760887,31.49109833,150.8759244
3.14512E+12,35.4152,-91.8251,4719,5961,128204,4691018,564460,786.9515182,21.50712968,94.69216574
3.02911E+12,35.4548,-92.5285,3815,4899,113494,3900175,626378,796.1165544,23.16676873,127.8583384
3.04511E+12,35.3576,-92.2578,6417,7317,159934,9439791,817437,1290.117671,21.85786525,111.7175072
3.1411E+12,35.5952,-92.7242,1800,3931,59377,1757050,108220,446.9727805,15.10480794,27.52989061
3.1411E+12,35.4212,-92.3007,4424,1948,38727,1587388,309077,814.8809035,19.88039014,158.6637577
3.14111E+12,35.497,-92.3246,3233,3834,89611,3628560,546876,946.4162754,23.37271779,142.6384977
3.02911E+12,35.2869,-92.7198,6220,4542,164434,4625840,604242,1018.458829,36.20299428,133.0343461
3.02911E+12,35.2568,-92.6327,7003,4427,118542,3684668,488328,832.3171448,26.77704992,110.306754
3.02911E+12,35.3024,-92.5038,5504,7278,163685,12402944,232572,1704.169277,22.49038197,31.95548228
3.02911E+12,35.4145,-92.488,4009,3478,30605,735927,284704,211.5948821,8.79959747,81.85853939
3.02911E+12,35.3867,-92.5274,4682,3578,99261,3128659,473497,874.4155953,27.74203466,132.3356624
3.02911E+12,35.3937,-92.5725,3947,6559,195432,5465412,730520,833.2690959,29.79600549,111.3767343
3.02911E+12,35.358,-92.5908,4258,3903,110188,3127736,640971,801.3671535,28.23161671,164.2252114
3.02911E+12,35.2546,-92.6433,6375,4050,131516,3603960,763916,889.8666667,32.47308642,188.6212346
3.0291E+12,35.442,-92.5714,4288,3862,133992,3497151,519415,905.5284827,34.6949767,134.4937856
3.08311E+12,35.212,-93.9224,4166,1800,5094,466300,124749,259.0555556,2.83,69.305
3.0291E+12,35.3846,-92.6015,4178,3889,108530,3531330,679050,908.030342,27.90691695,174.6078683
3.02911E+12,35.3772,-92.6508,4670,3200,66374,2323513,429914,726.0978125,20.741875,134.348125
3.02911E+12,35.3851,-92.6386,4146,4367,125377,3509497,654527,803.6402565,28.71009847,149.8802381
3.02911E+12,35.3835,-92.5947,4559,4663,132893,3924822,564452,841.6946172,28.49946386,121.04911
3.04511E+12,35.3262,-92.3522,6726,5674,129190,6993304,562291,1232.517448,22.76876983,99.09957702
3.0291E+12,35.3987,-92.5466,4312,3792,76650,3130298,556301,825.5005274,20.21360759,146.7038502
3.02911E+12,35.3847,-92.8213,4976,5194,150193,4235277,512260,815.4172122,28.91663458,98.62533693
3.02911E+12,35.4263,-92.5557,4218,5397,108608,4718248,636682,874.2353159,20.12377247,117.9696127
3.02911E+12,35.3666,-92.6085,4168,3574,104223,3115088,542304,871.5970901,29.16144376,151.7358702
3.0451E+12,35.3537,-92.2269,5260,4207,132485,3518134,467893,836.2571904,31.49156168,111.2177324
3.0451E+12,35.3508,-92.2907,5525,3909,125095,4533840,163047,1159.846508,32.00179074,41.71066769
3.0451E+12,35.3494,-92.2071,5227,5137,135299,4310247,801256,839.0591785,26.3381351,155.9774187
3.0451E+12,35.2319,-92.1181,7531,4493,133717,4723500,390535,1051.302025,29.76118406,86.92076564
3.14511E+12,35.3735,-91.7415,4200,5411,129980,5330000,594699,985.0304934,24.02143781,109.9055627
3.14111E+12,35.4969,-92.342,3220,4812,122681,6202499,540390,1288.964879,25.49480466,112.3004988
3.04511E+12,35.3576,-92.2579,5394,7602,155385,9625453,716792,1266.17377,20.44001579,94.2899237
3.0451E+12,35.3533,-92.4244,4693,4105,83635,3528440,508715,859.546894,20.37393423,123.9257004
3.0291E+12,35.2726,-92.7163,5919,3682,112543,3858332,507548,1047.890277,30.56572515,137.845736
3.0451E+12,35.3203,-92.2232,5690,5027,200578,4862940,461672,967.3642331,39.90013925,91.83847225
3.04511E+12,35.3098,-92.4282,6079,4781,90024,5408414,351063,1131.230705,18.82953357,73.42878059
3.0291E+12,35.3555,-92.6084,4462,3469,53479,2279012,426657,656.9651196,15.41625829,122.991352
3.04511E+12,35.282,-92.454,6423,3118,55596,3799332,470142,1218.515715,17.83066068,150.7831944
3.0451E+12,35.3213,-92.2715,6672,7029,151116,6127630,681739,871.7641201,21.49893299,96.98947219
3.0451E+12,35.3532,-92.4162,4800,4025,136018,3586030,668578,890.9391304,33.79329193,166.1063354
3.0451E+12,35.3231,-92.3935,6285,3775,126172,326599,571372,86.51629139,33.42304636,151.3568212
3.0451E+12,35.3236,-92.3707,5959,2575,108749,3143071,199057,1220.610097,42.23262136,77.30368932
3.0451E+12,35.3402,-92.2117,5376,6239,135577,4999791,707736,801.3769835,21.7305658,113.4374098
3.02911E+12,35.3019,-92.7188,5823,4291,111747,3512544,492550,818.5840131,26.04218131,114.786763
3.02911E+12,35.2569,-92.6328,6744,3715,78013,3065083,490750,825.0559892,20.99946164,132.0995962
3.02911E+12,35.2902,-92.7131,6079,4454,129630,3518869,546240,790.0469241,29.10417602,122.6403233
3.14112E+12,35.481,-92.345,3720,4236,107435,3526222,945725,832.4414542,25.36237016,223.2589707
3.14112E+12,35.5302,-92.5293,2973,3449,48903,1639328,179556,475.3053059,14.17889243,52.06030734
3.14112E+12,35.4305,-92.4475,3601,3159,61592,2725444,892264,862.7553023,19.49730928,282.4514087
3.14112E+12,35.3826,-92.3886,4752,5462,156836,4286114,782383,784.7151227,28.71402417,143.2411205
3.1411E+12,35.4949,-92.3628,4034,3399,64335,1957586,701680,575.9299794,18.92762577,206.4371874
3.1411E+12,35.4112,-92.4109,4770,3777,87991,2538315,857001,672.045274,23.29653164,226.8999206
3.0291E+12,35.3987,-92.5467,4200,4034,81106,3137486,578729,777.7605354,20.10560238,143.4628161
3.0291E+12,35.3555,-92.6085,4826,4659,78472,3533340,438243,758.3902125,16.84309938,94.06374759
3.02911E+12,35.3844,-92.5835,4335,5202,134507,4286669,653045,824.0424837,25.85678585,125.5372933
3.14111E+12,35.4407,-92.2872,4236,4106,133868,3417171,635205,832.2384316,32.60301997,154.7016561
3.02911E+12,35.3841,-92.5018,4695,4401,75973,5332672,407121,1211.695524,17.26266758,92.5064758
3.02911E+12,35.4289,-92.4987,3968,5591,136394,4553966,629537,814.5172599,24.39527813,112.598283
3.02911E+12,35.4578,-92.6058,2743,4052,116994,3593138,422563,886.7566634,28.87314906,104.2850444
3.0291E+12,35.3252,-92.5267,5069,4082,102673,3516870,663584,861.55561,25.15262126,162.5634493
3.02911E+12,35.286,-92.6439,6671,4325,126664,4875676,550191,1127.323931,29.28647399,127.2117919
3.02911E+12,35.3711,-92.5195,4970,5267,102860,5378540,602888,1021.177141,19.52914373,114.4651604
3.0451E+12,35.3553,-92.4664,4625,3950,84053,3139156,360312,794.723038,21.27924051,91.21822785
3.0451E+12,35.3409,-92.4436,4934,2747,66228,2432826,431173,885.630142,24.10921005,156.9614124
3.0291E+12,35.433,-92.5482,4194,2900,56110,1423980,513641,491.0275862,19.34827586,177.1175862
3.02911E+12,35.4146,-92.7265,3717,4788,123079,3925926,509831,819.9511278,25.70572264,106.4809942
3.0291E+12,35.3824,-92.4964,4733,3527,96838,2834700,441934,803.7142047,27.45619507,125.3002552
3.02911E+12,35.2551,-92.6516,6552,4136,87132,3838070,787932,927.9666344,21.06673114,190.5058027
3.02911E+12,35.2461,-92.6433,6657,4136,87477,3511584,481005,849.0290135,21.15014507,116.297147
3.0291E+12,35.3894,-92.6554,4332,3160,62240,2736552,307010,865.9974684,19.69620253,97.15506329
3.0291E+12,35.4423,-92.5623,4340,3963,67927,2802035,585554,707.0489528,17.14029775,147.7552359
3.02911E+12,35.4044,-92.7824,4666,4722,163528,8870126,421904,1878.468022,34.63108852,89.34858111
3.0451E+12,35.2729,-92.4681,6690,4343,126281,3523403,680101,811.2832144,29.07690536,156.5970527
3.02911E+12,35.4257,-92.5906,4545,4604,110264,5046074,507944,1096.019548,23.94960904,110.3266725
3.02911E+12,35.39,-92.7648,4092,6808,159454,5449333,626522,800.4308167,23.42156287,92.0273208
3.02311E+12,35.4935,-92.2333,3890,4899,214.2857143,3916583,546452,799.4658093,0.043740705,111.5435803
3.02311E+12,35.4387,-92.0556,4885,5777,232.1428571,4676674,563133,809.5333218,0.040183981,97.47844902
3.02311E+12,35.5659,-92.172,3440,4662,165126,4721700,387895,1012.805663,35.41956242,83.2035607
3.0231E+12,35.4952,-92.1666,3849,3404,89907,2199710,468333,646.2132785,26.41216216,137.5831375
3.0231E+12,35.3738,-91.9773,5620,5002,186714,5313660,560398,1062.307077,37.32786885,112.0347861
3.0231E+12,35.5077,-92.2002,4411,4069,99943,3285459,377389,807.4364709,24.56205456,92.74735807
3.0231E+12,35.5217,-91.8256,3348,4722,114810,3890428,787554,823.8941127,24.31385006,166.7839898
3.02311E+12,35.581,-92.1008,3866,3818,111304,3782769,385200,990.7723939,29.15243583,100.8905186
3.02311E+12,35.5241,-92.2348,3061,3762,70761,3127262,532363,831.2764487,18.80940989,141.5106326
3.0231E+12,35.3667,-92.2134,5208,3712,3112.119048,3516724,639755,947.393319,0.83839414,172.3477909
3.0231E+12,35.3667,-92.2135,5128,4052,135367,3610335,607013,891.0007404,33.40745311,149.8057749
3.0231E+12,35.6388,-92.1721,1975,3746,66,3885280,264526,1037.180993,0.017618793,70.61558996
3.0231E+12,35.493,-91.8882,3050,4212,139152,4347860,211213,1032.255461,33.03703704,50.14553656
3.063E+12,35.5645,-91.7764,3266,4260,81565,1982770,264413,465.4389671,19.14671362,62.06877934
3.0231E+12,35.4029,-91.9605,5000,3882,115184,4481460,311036,1154.420402,29.67130345,80.12261721
3.0231E+12,35.493,-91.8883,3900,4192,140390,4314380,301420,1029.193702,33.48998092,71.90362595
3.063E+12,35.5629,-91.6926,2625,3471,96528,4012379,147068,1155.972054,27.80985307,42.37049842
3.063E+12,35.563,-91.7902,2419,4287,89307,2222160,225708,518.3484955,20.83205038,52.64940518
3.0231E+12,35.4925,-91.9176,3218,4149,283,4524042,314937,1090.393348,0.068209207,75.90672451
3.0231E+12,35.5653,-91.9407,3604,4158,149798,4328190,433704,1040.930736,36.02645503,104.3059163
3.0231E+12,35.3756,-92.2443,5240,5642,184839,4951661,683133,877.6428571,32.76125487,121.0799362
3.0231E+12,35.4229,-92.0819,4852,4318,119134,3910855,612427,905.7098194,27.590088,141.8311718
3.02311E+12,35.4918,-91.809,3318,4454,115909,3522175,442610,790.7891783,26.02357432,99.37359677
3.02311E+12,35.4616,-91.9233,3805,5072,95326,4320147,494767,851.7639984,18.79455836,97.54869874
3.0231E+12,35.5077,-91.8807,3400,3750,87525,4240052,408959,1130.680533,23.34,109.0557333
3.0231E+12,35.464,-92.2073,4211,4069,105256,3264769,399553,802.3516835,25.86778078,98.19439666
3.02311E+12,35.4928,-92.2127,3895,7057,124874,5493010,686483,778.3774975,17.69505456,97.2768882
3.02311E+12,35.3722,-91.8537,5237,7188,285.7142857,5814706,686600,808.9462994,0.039748788,95.52031163
3.02311E+12,35.5659,-92.1718,2380,4242,151102,4356320,316720,1026.949552,35.62046205,74.66289486
3.02311E+12,35.4694,-91.9859,3340,6067,118291,4605461,623232,759.1002143,19.4974452,102.7249052
3.02311E+12,35.452,-92.2242,4295,3957,74549,4512426,261199,1140.365428,18.83977761,66.00935052
3.02311E+12,35.4694,-91.9858,3975,4766,100151,3882722,536585,814.6710029,21.01363827,112.586026
3.02311E+12,35.4337,-92.0222,5644,6316,210083,12230483,509813,1936.428594,33.26203293,80.71770108
3.02311E+12,35.3885,-92.198,6045,3972,89680,3676503,405573,925.6049849,22.57804632,102.108006
3.02311E+12,35.4639,-91.8895,3430,3715,117792,3086517,413670,830.825572,31.70713324,111.3512786
3.0231E+12,35.4655,-92.1664,4183,3871,136070,3479197,756906,898.7850685,35.15112374,195.5324206
3.02311E+12,35.4526,-92.243,4922,3795,64697,2028225,120035,534.4466403,17.04795784,31.62977602
3.02311E+12,35.4783,-91.8705,3852,4368,89893,3908778,637415,894.8667582,20.57989927,145.9283425
3.02311E+12,35.3701,-92.2035,5169,3668,92753,3101452,429948,845.5430752,25.28707743,117.2159215
3.0231E+12,35.4041,-91.9421,4780,3822,81533,1991080,360357,520.952381,21.3325484,94.28492936
3.02311E+12,35.553,-92.2407,3370,4132,152366,4327959,381560,1047.424734,36.87463698,92.34269119
3.02311E+12,35.521,-92.2248,2818,5682,119922,4671535,800453,822.1638508,21.10559662,140.87522
3.0231E+12,35.4067,-92.1067,4970,3962,82175,1894594,298733,478.1913175,20.74078748,75.39954568
3.0231E+12,35.3908,-92.0521,5751,4126,81560,1497727,261907,362.997334,19.76732913,63.47721764
3.0231E+12,35.464,-92.2074,4172,4538,107686,3586728,446117,790.3763773,23.72983693,98.30696342
3.0231E+12,35.58,-92.145,2602,3899,77246,4778540,425145,1225.580918,19.8117466,109.0394973
3.02311E+12,35.419,-92.0001,4790,6393,159706,5091332,852778,796.3916784,24.98138589,133.3924605
3.02311E+12,35.5836,-92.125,2540,6470,113611,5593669,722836,864.5547141,17.55965997,111.7211747
3.0231E+12,35.4799,-92.216,3837,4106,108447,3525501,445213,858.621773,26.41183634,108.4298587
3.0231E+12,35.5783,-92.0515,2474,3971,105385,3257234,518468,820.2553513,26.53865525,130.563586
3.02311E+12,35.417,-92.0122,5270,4462,162159,4537860,324343,1017.001345,36.34222322,72.69004931
3.02311E+12,35.4664,-92.1736,3938,4545,125916,3912544,449056,860.8457646,27.70429043,98.80220022
3.0231E+12,35.4798,-92.1869,4202,4335,117826,3878522,479657,894.6994233,27.18016148,110.6475202
3.0231E+12,35.417,-92.0121,4511,3743,82255,1780700,289354,475.7413839,21.97568795,77.30537002
3.0231E+12,35.3643,-92.2028,5463,5895,159574,5447979,609448,924.1694656,27.06938083,103.3838846
3.0231E+12,35.493,-91.8884,3500,4152,114276,4076700,511780,981.8641618,27.52312139,123.261079
3.0231E+12,35.3879,-91.9585,5143,4022,118203,4901827,361406,1218.753605,29.3891099,89.85728493
3.0231E+12,35.376,-92.2023,5012,4663,118441,3906560,827755,837.7782543,25.40017156,177.5155479
3.0231E+12,35.5064,-91.8357,3250,4112,150403,4336340,381294,1054.557393,36.57660506,92.72714008
3.0231E+12,35.3766,-92.2116,5181,5332,151532,4296669,551299,805.8268942,28.41935484,103.3944111
3.02311E+12,35.5205,-91.8532,3300,3862,137198,3962310,320472,1025.973589,35.52511652,82.98083894
3.0231E+12,35.4909,-91.846,3420,4662,177432,4998980,435831,1072.282282,38.05920206,93.48584299
3.02911E+12,35.4256,-92.5906,4097,4526,108151,5034836,431815,1112.425099,23.89549271,95.40764472
3.02911E+12,35.4455,-92.5618,4372,4970,175448,4552384,639715,915.9726358,35.30140845,128.7152918
3.02911E+12,35.4038,-92.5621,4917,5072,157850,4303541,574865,848.4899448,31.12184543,113.3408912
3.02911E+12,35.2973,-92.5297,5460,4402,154468,4330390,596333,983.7323944,35.09041345,135.4686506
3.02911E+12,35.3185,-92.7864,5074,3941,131841,3579000,571023,908.1451408,33.45369196,144.8929206
3.02911E+12,35.3436,-92.5858,435,8881,122092,3913928,588765,440.7080284,13.74755095,66.29489922
3.02911E+12,35.4329,-92.5255,3982,3998,123598,3582526,503037,896.0795398,30.91495748,125.8221611
3.02911E+12,35.3531,-92.6136,4485,4190,133992,3534117,527727,843.4646778,31.97899761,125.9491647
3.02911E+12,35.2428,-92.6742,7069,3977,110456,3462313,452245,870.5841086,27.77369877,113.7151119
3.02911E+12,35.3568,-92.5683,4957,4052,126556,3610229,626346,890.9745805,31.23297137,154.576999
3.0291E+12,35.4305,-92.7059,2866,3401,83300,3095220,316674,910.0911497,24.49279624,93.11202587
3.02911E+12,35.4024,-92.7711,4184,3241,74791,2730000,306525,842.3326134,23.07651959,94.57729096
3.02911E+12,35.297,-92.6774,5946,5662,172362,4705370,551176,831.0438008,30.44189332,97.34652066
3.02911E+12,35.3589,-92.6606,5863,5753,117174,4607695,654396,800.9203894,20.36746046,113.7486529
3.02911E+12,35.4015,-92.5934,4345,3675,114577,3248318,623522,883.8960544,31.17741497,169.6658503
3.0291E+12,35.4422,-92.5572,4226,4480,120022,4570481,738187,1020.196652,26.790625,164.7738839
3.02911E+12,35.2849,-92.6107,5920,4068,117206,4874062,430336,1198.147001,28.81170108,105.7856441
3.02911E+12,35.3101,-92.5155,5245,4802,158860,4198668,644096,874.3581841,33.08204915,134.1307788
3.02911E+12,35.4143,-92.6328,4154,4136,108953,3511934,617720,849.1136364,26.34260155,149.3520309
3.1411E+12,35.4739,-92.5771,2829,3525,58144,1827618,409868,518.4731915,16.49475177,116.2746099
3.1411E+12,35.411,-92.3447,4636,3428,47475,1962630,258420,572.5291715,13.8491832,75.38506418
3.14112E+12,35.3814,-92.4755,4831,7592,130861,6856487,783226,903.1199947,17.23669652,103.164647
3.14112E+12,35.3798,-92.4424,4800,3276,64128,3882323,514411,1185.080281,19.57509158,157.0241148
3.14112E+12,35.4811,-92.3448,3740,4486,146010,3826281,429602,852.9382523,32.54792688,95.76504681
3.1411E+12,35.4814,-92.3987,4012,1946,53238,1627368,286340,836.2631038,27.35765673,147.1428571
3.1411E+12,35.4664,-92.3752,3469,4030,92541,3313693,714332,822.2563275,22.9630273,177.253598
3.14111E+12,35.531,-92.4304,2294,2756,64949,2278098,530506,826.595791,23.56640058,192.4912917
3.14111E+12,35.4816,-92.4219,3856,3742,78572,2925350,897719,781.7610903,20.99732763,239.9035275
3.14111E+12,35.6002,-92.4217,2466,3323,75358,4000330,262567,1203.830876,22.67770087,79.01504664
3.14111E+12,35.4816,-92.4557,3794,3282,95770,2708784,367010,825.345521,29.18037782,111.8251066
3.14512E+12,35.3734,-91.8129,5024,5692,112846,6904809,177365,1213.072558,19.82536894,31.16040056
3.14112E+12,35.4965,-92.3574,3677,5454,97026,4333257,976137,794.509901,17.78987899,178.9763476
3.14112E+12,35.5172,-92.482,2466,3257,74141,2357915,517405,723.9530243,22.76358612,158.8593798
3.14112E+12,35.4999,-92.5492,3222,2799,50626,2353248,320754,840.7459807,18.08717399,114.5959271
3.14112E+12,35.517,-92.482,2535,5430,119954,3916815,918492,721.3287293,22.09097606,169.1513812
3.14111E+12,35.4506,-92.2828,4239,3754,114205,3132827,478214,834.5303676,30.4222163,127.387853
3.14511E+12,35.3834,-91.6161,4036,4047,108501,3115947,584006,769.9399555,26.8102298,144.3059056
3.14511E+12,35.3455,-91.9801,5730,4532,174021,5023657,368937,1108.485658,38.39827891,81.40710503
3.14111E+12,35.4211,-92.271,4208,4052,136995,3590290,517546,886.0538006,33.80923001,127.7260612
3.14111E+12,35.4985,-92.546,2962,2765,89095,1956900,464515,707.7396022,32.22242315,167.9981917
3.14111E+12,35.5295,-92.5318,2618,2967,107673,3506120,275320,1181.705426,36.29019211,92.79406808
3.14511E+12,35.3576,-91.6946,4746,4091,98720,3132172,606675,765.6250306,24.13101931,148.2950379
3.14511E+12,35.3981,-91.7432,3813,7187,151963,5905500,718890,821.6919438,21.14414916,100.0264366
3.14111E+12,35.5245,-92.2705,2970,6480,106348,3892170,786243,600.6435185,16.4117284,121.3337963
3.14111E+12,35.437,-92.3245,4366,4604,125715,3902180,484013,847.5629887,27.30560382,105.128801
3.14111E+12,35.5112,-92.493,2695,2790,73057,2276848,438396,816.074552,26.18530466,157.1311828
3.14111E+12,35.5412,-92.4123,2884,3836,67085,2147262,566881,559.765902,17.48826903,147.7791971
3.14111E+12,35.4376,-92.3077,4295,5027,178811,5037280,640323,1002.044957,35.57012134,127.3767655
3.14112E+12,35.469,-92.3343,3538,4183,102733,3478910,629316,831.6782214,24.55964619,150.4460913
3.14111E+12,35.3897,-92.3926,4721,5137,160949,4252438,515804,827.8057232,31.33132178,100.4095776
3.14111E+12,35.3952,-92.3812,4609,5842,170108,4656004,770156,796.9880178,29.11811024,131.8308798
3.14111E+12,35.477,-92.5829,2723,3715,92476,3067705,570568,825.7617766,24.89259758,153.584926
3.14111E+12,35.4729,-92.5704,2849,4118,99321,3258931,415095,791.3868383,24.11874696,100.8001457
3.14111E+12,35.3764,-92.4542,4872,5135,115733,4286743,491463,834.8087634,22.53807205,95.70847128
3.14111E+12,35.4567,-92.3655,3964,4401,68587,2632518,577283,598.1635992,15.58441263,131.1708703
3.14511E+12,35.3716,-91.7243,4760,5171,111244,4488883,688355,868.0879907,21.51305357,133.1183523
3.14512E+12,35.4835,-91.7574,4229,7678,139038,9419656,735035,1226.837197,18.10862204,95.73261266
3.14112E+12,35.427,-92.3743,4870,2730,75491,2340683,428529,857.3930403,27.65238095,156.9703297
3.14112E+12,35.4406,-92.47,4096,4138,76084,3134894,586661,757.5867569,18.38666022,141.7740454
3.14111E+12,35.5124,-92.3566,3710,5627,157882,5466833,762231,971.5359872,28.05793496,135.4595699
3.1411E+12,35.5908,-92.7273,2105,3754,59300,1752000,118621,466.7021843,15.79648375,31.59856153
3.1411E+12,35.4658,-92.327,3789,3919,91528,3617312,371327,923.0191375,23.35493748,94.75044654
3.1411E+12,35.4229,-92.3425,4300,4400,98159,3886660,603998,883.3318182,22.30886364,137.2722727
3.14111E+12,35.4377,-92.2762,4211,3766,101110,3237436,485022,859.6484334,26.84811471,128.7896973
3.14111E+12,35.382,-92.3814,4727,4044,133025,3545860,759901,876.8199802,32.89441147,187.9082591
3.14111E+12,35.5051,-92.3676,3811,6170,153667,6619590,771291,1072.867099,24.90551053,125.0066451
3.14111E+12,35.4691,-92.6328,2793,3642,81511,2340000,732679,642.5041186,22.38083471,201.1749039
3.14111E+12,35.3982,-92.3762,5028,3527,117029,3096993,430649,878.0813723,33.18089028,122.1006521
3.1451E+12,35.2868,-91.974,6196,4053,70945,772063,193552,190.4917345,17.50431779,47.75524303
3.1451E+12,35.4154,-91.8137,4186,3342,88930,2508702,379436,750.6588869,26.60981448,113.5356074
3.14112E+12,35.5438,-92.4825,2628,4666,108718,3512185,641092,752.7186027,23.30004286,137.3964852
3.14112E+12,35.4652,-92.6409,2805,4645,83107,3144365,563199,676.9354144,17.89171152,121.2484392
3.14511E+12,35.3985,-91.7579,4173,3856,93230,3138669,616274,813.9701763,24.17790456,159.8220954
3.14511E+12,35.4016,-91.7705,3855,7122,285.7142857,5864244,464284,823.3984836,0.040117142,65.19011514
3.1411E+12,35.4986,-92.5067,2600,3304,70116.42857,3010260,506439,911.0956416,21.22167935,153.280569
3.14511E+12,35.3798,-91.7791,4266,7389,163387,5847460,895868,791.3736636,22.1121938,121.24347
3.14511E+12,35.2893,-92.0866,6380,4602,171918,4642000,289725,1008.691873,37.35723598,62.95632334
3.14512E+12,35.315,-91.9989,6180,4922,175450,4908358,431557,997.2283625,35.64607883,87.67919545
3.14111E+12,35.4512,-92.3412,4230,3983,108286,3509963,506496,881.236003,27.18704494,127.1644489
3.14511E+12,35.4155,-91.793,4199,4452,115320,4541020,586233,1019.995508,25.90296496,131.6785714
3.14511E+12,35.4835,-91.7574,3259,7697,137840,9437571,611738,1226.136287,17.90827595,79.47745875
3.1411E+12,35.4663,-92.3752,3930,3492,83685,3115837,749042,892.2786369,23.96477663,214.502291
3.14111E+12,35.5525,-92.463,2502,4958,122262,4084553,743478,823.8307785,24.65954014,149.9552239
3.14511E+12,35.2998,-91.776,5166,6227,162913,5902407,581556,947.8732937,26.16235748,93.39264493
3.14511E+12,35.4263,-91.6006,3805,5332,141358,4303153,599808,807.0429482,26.51125281,112.492123
3.14511E+12,35.2854,-91.8325,5440,4482,130799,3672740,814127,819.4422133,29.18317715,181.6436859
3.0291E+12,35.3848,-92.6015,4259,4307,71564,2565166,736370,595.5806826,16.61574182,170.9705131
3.02911E+12,35.3878,-92.6066,4194,5271,160154,4318716,615522,819.3352305,30.38398786,116.775185
3.0451E+12,35.3478,-92.1466,6116,4685,121565,4714960,529138,1006.394877,25.94770544,112.9430096
3.0291E+12,35.4421,-92.5622,4180,4032,63167,2852160,597442,707.3809524,15.66641865,148.1750992
3.0451E+12,35.3576,-92.4082,4667,5469,110734,4695062,545225,858.4863778,20.24757725,99.69372829
3.04511E+12,35.3399,-92.2422,5374,5611,128230,7334749,460597,1307.208875,22.85332383,82.08821957
3.04511E+12,35.306,-92.2374,5826,3279,6602,2686480,205842,819.2985666,2.013418725,62.77584629
3.0291E+12,35.4162,-92.6063,4043,3159,70988,2797995,494992,885.7217474,22.47166825,156.6926242
3.0291E+12,35.3269,-92.5136,5468,3432,76564,3129164,494739,911.7610723,22.30885781,144.1547203
3.02911E+12,35.3723,-92.6121,4393,6891,186894,5470170,767145,793.81367,27.12146278,111.3256421
3.02911E+12,35.2572,-92.6585,6446,4189,97956,4156424,554956,992.2234423,23.38410122,132.4793507
3.02911E+12,35.4411,-92.5117,4046,4604,135476,3903837,647401,847.9228931,29.42571677,140.6170721
3.02911E+12,35.3172,-92.8331,5765,4331,106393,3510334,416333,810.5135073,24.56545832,96.12860771
3.02911E+12,35.2716,-92.503,7090,2061,42615,2473585,227824,1200.186803,20.6768559,110.5405143
3.0451E+12,35.2353,-92.3403,7678,5202,131900,3879963,489867,745.8598616,25.35563245,94.16897347
3.0451E+12,35.3188,-92.2504,6076,7290,149957,5857130,761016,803.4471879,20.5702332,104.3917695
3.14111E+12,35.5273,-92.544,2730,3170,2587.904762,2933658,338995,925.444164,0.816373742,106.9384858
3.14112E+12,35.5261,-92.3091,3890,3118,60555,2749436,477672,881.7947402,19.42110327,153.198204
